RunSampleID	PathwayID	weightedSum
USDA_RUN12_D27.BAF	path:map00052	17276.23961038961
USDA_RUN12_D27.BAF	path:map00053	9152.75
USDA_RUN12_D27.BAF	path:map00061	3455.016666666667
USDA_RUN12_D27.BAF	path:map00071	3929.4381255397507
USDA_RUN12_D27.BAF	path:map00072	758.5664160401002
USDA_RUN12_D27.BAF	path:map00121	61
USDA_RUN12_D27.BAF	path:map00130	7520.200000000001
USDA_RUN12_D27.BAF	path:map00190	23966.76262626263
USDA_RUN12_D27.BAF	path:map00220	4054.8352813852816
USDA_RUN12_D27.BAF	path:map00230	58362.42088744587
USDA_RUN12_D27.BAF	path:map00240	34525.23333333333
USDA_RUN12_D27.BAF	path:map00250	14451.759090909094
USDA_RUN12_D27.BAF	path:map00260	15941.557503607504
USDA_RUN12_D27.BAF	path:map00261	2036.8095238095236
USDA_RUN12_D27.BAF	path:map00270	15676.343903318902
USDA_RUN12_D27.BAF	path:map00280	2448.255158506784
USDA_RUN12_D27.BAF	path:map00281	573.1375519904932
USDA_RUN12_D27.BAF	path:map00290	5135.849206349206
USDA_RUN12_D27.BAF	path:map00300	4923.6940476190475
USDA_RUN12_D27.BAF	path:map00310	7578.463708290333
USDA_RUN12_D27.BAF	path:map00330	19816.411904761906
USDA_RUN12_D27.BAF	path:map00340	8025.45
USDA_RUN12_D27.BAF	path:map00350	5458.99314019314
USDA_RUN12_D27.BAF	path:map00360	12141.522871572872
USDA_RUN12_D27.BAF	path:map00362	6304.501587078212
USDA_RUN12_D27.BAF	path:map00364	973.8095238095237
USDA_RUN12_D27.BAF	path:map00380	2291.9316570082824
USDA_RUN12_D27.BAF	path:map00400	5739.669696969698
USDA_RUN12_D27.BAF	path:map00401	670.6696969696969
USDA_RUN12_D27.BAF	path:map00410	2845.1996732026146
USDA_RUN12_D27.BAF	path:map00430	2085.491666666667
USDA_RUN12_D27.BAF	path:map00440	8050.166666666667
USDA_RUN12_D27.BAF	path:map00450	11844.266666666668
USDA_RUN12_D27.BAF	path:map00460	2393
USDA_RUN12_D27.BAF	path:map00471	2143.5
USDA_RUN12_D27.BAF	path:map00472	400.8333333333333
USDA_RUN12_D27.BAF	path:map00473	1562.5
USDA_RUN12_D27.BAF	path:map00480	10206.63318903319
USDA_RUN12_D27.BAF	path:map00500	44557.78838383838
USDA_RUN12_D27.BAF	path:map00511	2317.9166666666665
USDA_RUN12_D27.BAF	path:map00520	22922.438383838384
USDA_RUN12_D27.BAF	path:map00521	3152.8439393939393
USDA_RUN12_D27.BAF	path:map00531	312.2083333333333
USDA_RUN12_D27.BAF	path:map00540	13869.166666666666
USDA_RUN12_D27.BAF	path:map00550	22675.666666666668
USDA_RUN12_D27.BAF	path:map00561	11132.564285714287
USDA_RUN12_D27.BAF	path:map00564	18108.011904761905
USDA_RUN12_D27.BAF	path:map00620	21506.159553458234
USDA_RUN12_D27.BAF	path:map00622	956.7142857142857
USDA_RUN12_D27.BAF	path:map00625	643.7948717948717
USDA_RUN12_D27.BAF	path:map00627	2195.6365079365078
USDA_RUN12_D27.BAF	path:map00630	10317.30402565271
USDA_RUN12_D27.BAF	path:map00633	1344.6923076923076
USDA_RUN12_D27.BAF	path:map00640	17888.39674469837
USDA_RUN12_D27.BAF	path:map00643	1027
USDA_RUN12_D27.BAF	path:map00650	10711.348404150029
USDA_RUN12_D27.BAF	path:map00660	3195.1269841269846
USDA_RUN12_D27.BAF	path:map00670	5051.859523809524
USDA_RUN12_D27.BAF	path:map00680	6831.562148962149
USDA_RUN12_D27.BAF	path:map00710	5020.847366522367
USDA_RUN12_D27.BAF	path:map00720	6405.93866601235
USDA_RUN12_D27.BAF	path:map00730	8716.35
USDA_RUN12_D27.BAF	path:map00740	3666.433333333333
USDA_RUN12_D27.BAF	path:map00750	4124.75
USDA_RUN12_D27.BAF	path:map00760	11131.638095238097
USDA_RUN12_D27.BAF	path:map00770	7626.315873015874
USDA_RUN12_D27.BAF	path:map00780	7750.25
USDA_RUN12_D27.BAF	path:map00785	1605.5
USDA_RUN12_D27.BAF	path:map00790	10441.25
USDA_RUN12_D27.BAF	path:map00791	509.3
USDA_RUN12_D27.BAF	path:map00860	18696.241666666665
USDA_RUN12_D27.BAF	path:map00900	4252.883082706767
USDA_RUN12_D27.BAF	path:map00903	308.3496732026144
USDA_RUN12_D27.BAF	path:map00910	20208.301154401153
USDA_RUN12_D27.BAF	path:map00920	19018.86666666667
USDA_RUN12_D27.BAF	path:map00930	307.2385620915033
USDA_RUN12_D27.BAF	path:map00960	2522.836363636364
USDA_RUN12_D27.BAF	path:map00970	59103.299999999996
USDA_RUN12_D27.BAF	path:map00983	4884.078968253968
USDA_RUN12_D27.BAF	path:map01053	3324.4666666666662
USDA_RUN12_D27.BAF	path:map01100	343422.91946642107
USDA_RUN12_D27.BAF	path:map01110	92748.90729248407
USDA_RUN12_D27.BAF	path:map01120	90296.92080119756
USDA_RUN12_D27.BAF	path:map01130	56232.99697502356
USDA_RUN12_D27.BAF	path:map01200	25237.6049892316
USDA_RUN12_D27.BAF	path:map01210	7476.023665223665
USDA_RUN12_D27.BAF	path:map01212	5131.809920411546
USDA_RUN12_D27.BAF	path:map01230	33765.52997835494
USDA_RUN12_D27.BAF	path:map01501	24895.666666666668
USDA_RUN12_D27.BAF	path:map01502	3046.833333333333
USDA_RUN12_D27.BAF	path:map01503	28354.833333333332
USDA_RUN12_D27.BAF	path:map02010	262231.8333333333
USDA_RUN12_D27.BAF	path:map02020	143782.31670464043
USDA_RUN12_D27.BAF	path:map02024	67945.78333333333
USDA_RUN12_D27.BAF	path:map02025	13562.4
USDA_RUN12_D27.BAF	path:map02026	35059.816666666666
USDA_RUN12_D27.BAF	path:map02030	6311
USDA_RUN12_D27.BAF	path:map02040	3545.6666666666665
USDA_RUN12_D27.BAF	path:map02060	34043.333333333336
USDA_RUN12_D27.BAF	path:map03010	35718
USDA_RUN12_D27.BAF	path:map03018	23829.27142857143
USDA_RUN12_D27.BAF	path:map03030	10382.52380952381
USDA_RUN12_D27.BAF	path:map03060	9545.666666666666
USDA_RUN12_D27.BAF	path:map03070	24042.5
USDA_RUN12_D27.BAF	path:map03410	11215.857142857143
USDA_RUN12_D27.BAF	path:map03430	20369.166666666668
USDA_RUN12_D27.BAF	path:map03440	28125.523809523806
USDA_RUN12_D27.BAF	path:map04112	16339
USDA_RUN12_D27.BAF	path:map04122	8379.533333333333
USDA_RUN12_D27.BAF	path:map04964	238.20833333333331
USDA_RUN12_D27.BAF	path:map05111	13329.15
USDA_RUN12_D28.BAF	path:map00010	16931.271772671767
USDA_RUN12_D28.BAF	path:map00020	5204.952378177379
USDA_RUN12_D28.BAF	path:map00030	12063.641089466088
USDA_RUN12_D28.BAF	path:map00040	18901.36111111111
USDA_RUN12_D28.BAF	path:map00051	16539.799134199133
USDA_RUN12_D28.BAF	path:map00052	15493.954689754688
USDA_RUN12_D28.BAF	path:map00053	8248.222222222223
USDA_RUN12_D28.BAF	path:map00061	3040.806060606061
USDA_RUN12_D28.BAF	path:map00071	3441.694307266521
USDA_RUN12_D28.BAF	path:map00072	619.7568922305765
USDA_RUN12_D28.BAF	path:map00121	77.66666666666666
USDA_RUN12_D28.BAF	path:map00130	6473.950000000001
USDA_RUN12_D28.BAF	path:map00190	21904.028282828283
USDA_RUN12_D28.BAF	path:map00220	3614.8155483405485
USDA_RUN12_D28.BAF	path:map00230	51925.86893939393
USDA_RUN12_D28.BAF	path:map00240	30971.66904761905
USDA_RUN12_D28.BAF	path:map00250	12862.906024531027
USDA_RUN12_D28.BAF	path:map00260	14108.391017316018
USDA_RUN12_D28.BAF	path:map00261	1810.695238095238
USDA_RUN12_D28.BAF	path:map00270	14024.105808080809
USDA_RUN12_D28.BAF	path:map00280	2157.726680448894
USDA_RUN12_D28.BAF	path:map00281	514.9236482471777
USDA_RUN12_D28.BAF	path:map00290	4559.611111111111
USDA_RUN12_D28.BAF	path:map00300	4411.645238095239
USDA_RUN12_D28.BAF	path:map00310	6774.026500073714
USDA_RUN12_D28.BAF	path:map00330	17229.899206349208
USDA_RUN12_D28.BAF	path:map00340	7001.361111111111
USDA_RUN12_D28.BAF	path:map00350	4741.7914002664
USDA_RUN12_D28.BAF	path:map00360	10435.373665223666
USDA_RUN12_D28.BAF	path:map00362	5507.483715080928
USDA_RUN12_D28.BAF	path:map00364	841
USDA_RUN12_D28.BAF	path:map00380	1949.3676172898308
USDA_RUN12_D28.BAF	path:map00400	5044.086363636364
USDA_RUN12_D28.BAF	path:map00401	591.2363636363636
USDA_RUN12_D28.BAF	path:map00410	2487.5446078431373
USDA_RUN12_D28.BAF	path:map00430	1782.075
USDA_RUN12_D28.BAF	path:map00440	6976.5
USDA_RUN12_D28.BAF	path:map00450	10567.590476190477
USDA_RUN12_D28.BAF	path:map00460	2077.3333333333335
USDA_RUN12_D28.BAF	path:map00471	1949.9444444444443
USDA_RUN12_D28.BAF	path:map00472	414
USDA_RUN12_D28.BAF	path:map00473	1406.3333333333333
USDA_RUN12_D28.BAF	path:map00480	9100.477633477634
USDA_RUN12_D28.BAF	path:map00500	39391.8106060606
USDA_RUN12_D28.BAF	path:map00511	2239.7083333333335
USDA_RUN12_D28.BAF	path:map00520	20512.90227272727
USDA_RUN12_D28.BAF	path:map00521	2747.927272727273
USDA_RUN12_D28.BAF	path:map00531	255.875
USDA_RUN12_D28.BAF	path:map00540	12248
USDA_RUN12_D28.BAF	path:map00550	20309.666666666668
USDA_RUN12_D28.BAF	path:map00561	9963.910317460317
USDA_RUN12_D28.BAF	path:map00564	16068.642857142857
USDA_RUN12_D28.BAF	path:map00620	19115.154364203045
USDA_RUN12_D28.BAF	path:map00622	815.3650793650793
USDA_RUN12_D28.BAF	path:map00625	566.7899572649573
USDA_RUN12_D28.BAF	path:map00627	1993.3031746031745
USDA_RUN12_D28.BAF	path:map00630	9039.857244655928
USDA_RUN12_D28.BAF	path:map00633	1188.7307692307693
USDA_RUN12_D28.BAF	path:map00640	15651.801352998566
USDA_RUN12_D28.BAF	path:map00643	904
USDA_RUN12_D28.BAF	path:map00650	9410.893091815306
USDA_RUN12_D28.BAF	path:map00660	2857.952380952381
USDA_RUN12_D28.BAF	path:map00670	4467.683333333333
USDA_RUN12_D28.BAF	path:map00680	6162.2939005439
USDA_RUN12_D28.BAF	path:map00710	4487.906240981241
USDA_RUN12_D28.BAF	path:map00720	5681.985100133785
USDA_RUN12_D28.BAF	path:map00730	7839.066666666667
USDA_RUN12_D28.BAF	path:map00740	3263.4499999999994
USDA_RUN12_D28.BAF	path:map00750	3633.5416666666665
USDA_RUN12_D28.BAF	path:map00760	9800.62380952381
USDA_RUN12_D28.BAF	path:map00770	6908.780158730159
USDA_RUN12_D28.BAF	path:map00780	6707.5
USDA_RUN12_D28.BAF	path:map00785	1435
USDA_RUN12_D28.BAF	path:map00790	9264.8
USDA_RUN12_D28.BAF	path:map00791	410.9
USDA_RUN12_D28.BAF	path:map00860	16228.316666666666
USDA_RUN12_D28.BAF	path:map00900	3821.673558897243
USDA_RUN12_D28.BAF	path:map00903	269.51960784313724
USDA_RUN12_D28.BAF	path:map00910	17639.969913419915
USDA_RUN12_D28.BAF	path:map00920	16537.640476190478
USDA_RUN12_D28.BAF	path:map00930	269.0751633986928
USDA_RUN12_D28.BAF	path:map00960	2225.069696969697
USDA_RUN12_D28.BAF	path:map00970	53278.1
USDA_RUN12_D28.BAF	path:map00983	4324.165079365079
USDA_RUN12_D28.BAF	path:map01053	2848.6
USDA_RUN12_D28.BAF	path:map01100	304158.6887128609
USDA_RUN12_D28.BAF	path:map01110	82055.5865039588
USDA_RUN12_D28.BAF	path:map01120	79692.51941271669
USDA_RUN12_D28.BAF	path:map01130	49941.961107133284
USDA_RUN12_D28.BAF	path:map01200	22537.487203259407
USDA_RUN12_D28.BAF	path:map01210	6684.936327561328
USDA_RUN12_D28.BAF	path:map01212	4503.260410607624
USDA_RUN12_D28.BAF	path:map01230	30128.58394660892
USDA_RUN12_D28.BAF	path:map01501	22550.833333333336
USDA_RUN12_D28.BAF	path:map01502	2737.333333333333
USDA_RUN12_D28.BAF	path:map01503	25178.416666666668
USDA_RUN12_D28.BAF	path:map02010	234086.99999999997
USDA_RUN12_D28.BAF	path:map02020	128025.49953292325
USDA_RUN12_D28.BAF	path:map02024	59418.04999999999
USDA_RUN12_D28.BAF	path:map02025	11734.55
USDA_RUN12_D28.BAF	path:map02026	31253.86666666667
USDA_RUN12_D28.BAF	path:map02030	5873.666666666667
USDA_RUN12_D28.BAF	path:map02040	3673.0333333333333
USDA_RUN12_D28.BAF	path:map02060	30356.583333333332
USDA_RUN12_D28.BAF	path:map03010	32687
USDA_RUN12_D28.BAF	path:map03018	21440.680952380953
USDA_RUN12_D28.BAF	path:map03030	9382.392857142857
USDA_RUN12_D28.BAF	path:map03060	8637.5
USDA_RUN12_D28.BAF	path:map03070	20968.333333333332
USDA_RUN12_D28.BAF	path:map03410	10058.559523809525
USDA_RUN12_D28.BAF	path:map03430	18156.416666666668
USDA_RUN12_D28.BAF	path:map03440	24924.809523809523
USDA_RUN12_D28.BAF	path:map04112	14846.75
USDA_RUN12_D28.BAF	path:map04122	7431.866666666667
USDA_RUN12_D28.BAF	path:map04964	200.94444444444443
USDA_RUN12_D28.BAF	path:map05111	11712.591666666667
USDA_RUN22_D12.BAF	path:map00010	49384.93208874453
USDA_RUN22_D12.BAF	path:map00020	16758.030694305675
USDA_RUN22_D12.BAF	path:map00030	40068.97049062041
USDA_RUN22_D12.BAF	path:map00040	17546.625
USDA_RUN22_D12.BAF	path:map00051	5471.886363636363
USDA_RUN22_D12.BAF	path:map00052	10871.238455988454
USDA_RUN22_D12.BAF	path:map00053	1075.6055555555556
USDA_RUN22_D12.BAF	path:map00061	2209.462121212121
USDA_RUN22_D12.BAF	path:map00071	2379.3817348844827
USDA_RUN22_D12.BAF	path:map00072	129.72055137844612
USDA_RUN22_D12.BAF	path:map00121	229.66666666666666
USDA_RUN22_D12.BAF	path:map00130	987.5952380952381
USDA_RUN22_D12.BAF	path:map00190	52620.02828282827
USDA_RUN22_D12.BAF	path:map00220	7598.018109668112
USDA_RUN22_D12.BAF	path:map00230	57607.29523809522
USDA_RUN22_D12.BAF	path:map00240	40052.49999999999
USDA_RUN22_D12.BAF	path:map00250	15464.685966810974
USDA_RUN22_D12.BAF	path:map00260	21157.632070707066
USDA_RUN22_D12.BAF	path:map00261	1420.4730158730158
USDA_RUN22_D12.BAF	path:map00270	10042.528246753247
USDA_RUN22_D12.BAF	path:map00280	2764.643291383539
USDA_RUN22_D12.BAF	path:map00281	132.55347593582889
USDA_RUN22_D12.BAF	path:map00290	1847.588095238095
USDA_RUN22_D12.BAF	path:map00300	3681.7515873015873
USDA_RUN22_D12.BAF	path:map00310	14767.457829623077
USDA_RUN22_D12.BAF	path:map00330	6667.343650793651
USDA_RUN22_D12.BAF	path:map00340	11486.355555555556
USDA_RUN22_D12.BAF	path:map00350	1221.556589244089
USDA_RUN22_D12.BAF	path:map00360	6930.604834054834
USDA_RUN22_D12.BAF	path:map00362	629.6018050920528
USDA_RUN22_D12.BAF	path:map00364	8.68095238095238
USDA_RUN22_D12.BAF	path:map00380	429.2341116743593
USDA_RUN22_D12.BAF	path:map00400	1959.7901515151514
USDA_RUN22_D12.BAF	path:map00401	518.1151515151515
USDA_RUN22_D12.BAF	path:map00410	746.2658496732026
USDA_RUN22_D12.BAF	path:map00430	1099.5404761904763
USDA_RUN22_D12.BAF	path:map00440	173
USDA_RUN22_D12.BAF	path:map00450	11724.619047619048
USDA_RUN22_D12.BAF	path:map00460	1469.2
USDA_RUN22_D12.BAF	path:map00471	1353.2222222222222
USDA_RUN22_D12.BAF	path:map00472	3873.833333333333
USDA_RUN22_D12.BAF	path:map00473	2187.5833333333335
USDA_RUN22_D12.BAF	path:map00480	1883.310137085137
USDA_RUN22_D12.BAF	path:map00500	60717.82979797966
USDA_RUN22_D12.BAF	path:map00511	17964
USDA_RUN22_D12.BAF	path:map00520	70643.59646464641
USDA_RUN22_D12.BAF	path:map00521	5380.640909090908
USDA_RUN22_D12.BAF	path:map00531	134.20833333333334
USDA_RUN22_D12.BAF	path:map00540	3306.5
USDA_RUN22_D12.BAF	path:map00550	22890.250000000004
USDA_RUN22_D12.BAF	path:map00561	29098.694444444445
USDA_RUN22_D12.BAF	path:map00564	8990.440476190477
USDA_RUN22_D12.BAF	path:map00620	36903.23411004199
USDA_RUN22_D12.BAF	path:map00622	63.63492063492063
USDA_RUN22_D12.BAF	path:map00625	714.8898504273504
USDA_RUN22_D12.BAF	path:map00627	414.7642857142857
USDA_RUN22_D12.BAF	path:map00630	11718.18222304012
USDA_RUN22_D12.BAF	path:map00633	3076.561538461538
USDA_RUN22_D12.BAF	path:map00640	10819.994187709435
USDA_RUN22_D12.BAF	path:map00643	250.76190476190476
USDA_RUN22_D12.BAF	path:map00650	15891.593285833522
USDA_RUN22_D12.BAF	path:map00660	2279.022222222222
USDA_RUN22_D12.BAF	path:map00670	9996.280952380956
USDA_RUN22_D12.BAF	path:map00680	10035.722198634698
USDA_RUN22_D12.BAF	path:map00710	19605.82968975468
USDA_RUN22_D12.BAF	path:map00720	36230.14251552538
USDA_RUN22_D12.BAF	path:map00730	6820.416666666667
USDA_RUN22_D12.BAF	path:map00740	533.6166666666667
USDA_RUN22_D12.BAF	path:map00750	1129.7916666666665
USDA_RUN22_D12.BAF	path:map00760	4887.590476190476
USDA_RUN22_D12.BAF	path:map00770	3121.6499999999996
USDA_RUN22_D12.BAF	path:map00780	1623.9166666666665
USDA_RUN22_D12.BAF	path:map00785	1169
USDA_RUN22_D12.BAF	path:map00790	3003.0666666666666
USDA_RUN22_D12.BAF	path:map00791	22.03333333333333
USDA_RUN22_D12.BAF	path:map00860	8025.541666666667
USDA_RUN22_D12.BAF	path:map00900	3134.8538847117793
USDA_RUN22_D12.BAF	path:map00903	34.124183006535944
USDA_RUN22_D12.BAF	path:map00910	10660.915728715732
USDA_RUN22_D12.BAF	path:map00920	5619.127380952381
USDA_RUN22_D12.BAF	path:map00930	34.23529411764706
USDA_RUN22_D12.BAF	path:map00960	424.94848484848484
USDA_RUN22_D12.BAF	path:map00970	64674
USDA_RUN22_D12.BAF	path:map00983	9418.255158730159
USDA_RUN22_D12.BAF	path:map01053	321.6
USDA_RUN22_D12.BAF	path:map01100	363038.58180148463
USDA_RUN22_D12.BAF	path:map01110	129920.71021196377
USDA_RUN22_D12.BAF	path:map01120	121128.22141187487
USDA_RUN22_D12.BAF	path:map01130	88399.1086246617
USDA_RUN22_D12.BAF	path:map01200	93068.92571867882
USDA_RUN22_D12.BAF	path:map01210	3470.922474747475
USDA_RUN22_D12.BAF	path:map01212	3794.361148526396
USDA_RUN22_D12.BAF	path:map01230	32274.87456709955
USDA_RUN22_D12.BAF	path:map01501	11817.916666666666
USDA_RUN22_D12.BAF	path:map01502	4258.583333333333
USDA_RUN22_D12.BAF	path:map01503	34771.416666666664
USDA_RUN22_D12.BAF	path:map02010	136649.75
USDA_RUN22_D12.BAF	path:map02020	30752.927261335157
USDA_RUN22_D12.BAF	path:map02024	33556.120238095245
USDA_RUN22_D12.BAF	path:map02025	1082.375
USDA_RUN22_D12.BAF	path:map02026	25547.999999999985
USDA_RUN22_D12.BAF	path:map02030	19003.333333333332
USDA_RUN22_D12.BAF	path:map02040	2416.6833333333334
USDA_RUN22_D12.BAF	path:map02060	12645
USDA_RUN22_D12.BAF	path:map03010	193471
USDA_RUN22_D12.BAF	path:map03018	49904.62380952379
USDA_RUN22_D12.BAF	path:map03030	17549.714285714286
USDA_RUN22_D12.BAF	path:map03060	6865.5
USDA_RUN22_D12.BAF	path:map03070	6288.666666666667
USDA_RUN22_D12.BAF	path:map03410	4581.464285714285
USDA_RUN22_D12.BAF	path:map03430	11421.25
USDA_RUN22_D12.BAF	path:map03440	21540.714285714286
USDA_RUN22_D12.BAF	path:map04112	40089.5
USDA_RUN22_D12.BAF	path:map04122	10702.133333333333
USDA_RUN22_D12.BAF	path:map04964	284.76388888888886
USDA_RUN22_D12.BAF	path:map05111	5145.125
USDA_RUN22_D13.BAF	path:map00010	35181.95973332219
USDA_RUN22_D13.BAF	path:map00020	20830.464325951805
USDA_RUN22_D13.BAF	path:map00030	24788.218903318884
USDA_RUN22_D13.BAF	path:map00040	57186.5
USDA_RUN22_D13.BAF	path:map00051	7430.544155844155
USDA_RUN22_D13.BAF	path:map00052	15534.070346320344
USDA_RUN22_D13.BAF	path:map00053	1923.8166666666666
USDA_RUN22_D13.BAF	path:map00061	5170.789393939394
USDA_RUN22_D13.BAF	path:map00071	2339.9855978644678
USDA_RUN22_D13.BAF	path:map00072	135.35087719298244
USDA_RUN22_D13.BAF	path:map00121	316.66666666666663
USDA_RUN22_D13.BAF	path:map00130	2176.983333333333
USDA_RUN22_D13.BAF	path:map00190	61218.92828282825
USDA_RUN22_D13.BAF	path:map00220	7346.005591630594
USDA_RUN22_D13.BAF	path:map00230	61204.30887445886
USDA_RUN22_D13.BAF	path:map00240	39984.33333333333
USDA_RUN22_D13.BAF	path:map00250	18887.92582972583
USDA_RUN22_D13.BAF	path:map00260	15923.97932900433
USDA_RUN22_D13.BAF	path:map00261	1897.2365079365077
USDA_RUN22_D13.BAF	path:map00270	9621.302164502165
USDA_RUN22_D13.BAF	path:map00280	3060.7741371030065
USDA_RUN22_D13.BAF	path:map00281	138.31283422459893
USDA_RUN22_D13.BAF	path:map00290	2851.6646825396824
USDA_RUN22_D13.BAF	path:map00300	4276.204365079365
USDA_RUN22_D13.BAF	path:map00310	9087.00949063836
USDA_RUN22_D13.BAF	path:map00330	5383.878571428571
USDA_RUN22_D13.BAF	path:map00340	12358.616666666667
USDA_RUN22_D13.BAF	path:map00350	1747.676431901432
USDA_RUN22_D13.BAF	path:map00360	5787.547402597403
USDA_RUN22_D13.BAF	path:map00362	884.9208542747242
USDA_RUN22_D13.BAF	path:map00364	21.714285714285715
USDA_RUN22_D13.BAF	path:map00380	786.9430986969687
USDA_RUN22_D13.BAF	path:map00400	3549.846212121212
USDA_RUN22_D13.BAF	path:map00401	907.9545454545454
USDA_RUN22_D13.BAF	path:map00410	861.868137254902
USDA_RUN22_D13.BAF	path:map00430	1322.2952380952381
USDA_RUN22_D13.BAF	path:map00440	353.3333333333333
USDA_RUN22_D13.BAF	path:map00450	11664.028571428571
USDA_RUN22_D13.BAF	path:map00460	2297.4166666666665
USDA_RUN22_D13.BAF	path:map00471	1583.9444444444443
USDA_RUN22_D13.BAF	path:map00472	1941.8333333333333
USDA_RUN22_D13.BAF	path:map00473	1271.8333333333333
USDA_RUN22_D13.BAF	path:map00480	4471.464502164502
USDA_RUN22_D13.BAF	path:map00500	39577.32247474743
USDA_RUN22_D13.BAF	path:map00511	24718.25
USDA_RUN22_D13.BAF	path:map00520	46772.41414141408
USDA_RUN22_D13.BAF	path:map00521	4773.519696969696
USDA_RUN22_D13.BAF	path:map00531	373.75
USDA_RUN22_D13.BAF	path:map00540	7345.166666666667
USDA_RUN22_D13.BAF	path:map00550	19254.583333333332
USDA_RUN22_D13.BAF	path:map00561	25007.194444444445
USDA_RUN22_D13.BAF	path:map00564	10551.404761904761
USDA_RUN22_D13.BAF	path:map00620	42279.431076160676
USDA_RUN22_D13.BAF	path:map00622	128.57142857142856
USDA_RUN22_D13.BAF	path:map00625	945.7314102564102
USDA_RUN22_D13.BAF	path:map00627	303.9285714285714
USDA_RUN22_D13.BAF	path:map00630	13480.234954227062
USDA_RUN22_D13.BAF	path:map00633	3561.853846153846
USDA_RUN22_D13.BAF	path:map00640	16199.266944295816
USDA_RUN22_D13.BAF	path:map00643	419.8285714285714
USDA_RUN22_D13.BAF	path:map00650	19523.398762477616
USDA_RUN22_D13.BAF	path:map00660	1710.6603174603174
USDA_RUN22_D13.BAF	path:map00670	9684.611904761907
USDA_RUN22_D13.BAF	path:map00680	11694.757706182703
USDA_RUN22_D13.BAF	path:map00710	17810.07683982683
USDA_RUN22_D13.BAF	path:map00720	35315.41251555459
USDA_RUN22_D13.BAF	path:map00730	6129.116666666667
USDA_RUN22_D13.BAF	path:map00740	1297.6999999999998
USDA_RUN22_D13.BAF	path:map00750	2073.4166666666665
USDA_RUN22_D13.BAF	path:map00760	7573.590476190477
USDA_RUN22_D13.BAF	path:map00770	4179.363492063491
USDA_RUN22_D13.BAF	path:map00780	3990.75
USDA_RUN22_D13.BAF	path:map00785	1060.5
USDA_RUN22_D13.BAF	path:map00790	5449
USDA_RUN22_D13.BAF	path:map00791	71.86666666666666
USDA_RUN22_D13.BAF	path:map00860	11392.366666666667
USDA_RUN22_D13.BAF	path:map00900	3910.967543859649
USDA_RUN22_D13.BAF	path:map00903	44.67647058823529
USDA_RUN22_D13.BAF	path:map00910	10518.063131313134
USDA_RUN22_D13.BAF	path:map00920	10947.503571428571
USDA_RUN22_D13.BAF	path:map00930	48.34313725490196
USDA_RUN22_D13.BAF	path:map00960	644.7545454545455
USDA_RUN22_D13.BAF	path:map00970	75759.7
USDA_RUN22_D13.BAF	path:map00983	8083.600000000001
USDA_RUN22_D13.BAF	path:map01053	591.8
USDA_RUN22_D13.BAF	path:map01100	376615.67698009306
USDA_RUN22_D13.BAF	path:map01110	126218.95380604579
USDA_RUN22_D13.BAF	path:map01120	114699.15378384569
USDA_RUN22_D13.BAF	path:map01130	83271.81372668032
USDA_RUN22_D13.BAF	path:map01200	77814.59622335024
USDA_RUN22_D13.BAF	path:map01210	5372.189213564214
USDA_RUN22_D13.BAF	path:map01212	6364.46501011888
USDA_RUN22_D13.BAF	path:map01230	42615.95259740258
USDA_RUN22_D13.BAF	path:map01501	16041.166666666664
USDA_RUN22_D13.BAF	path:map01502	3016.4166666666665
USDA_RUN22_D13.BAF	path:map01503	29932.75
USDA_RUN22_D13.BAF	path:map02010	255475.49999999997
USDA_RUN22_D13.BAF	path:map02020	46857.21530720741
USDA_RUN22_D13.BAF	path:map02024	56765.14166666665
USDA_RUN22_D13.BAF	path:map02025	2721.475
USDA_RUN22_D13.BAF	path:map02026	28788.074999999986
USDA_RUN22_D13.BAF	path:map02030	17757.333333333332
USDA_RUN22_D13.BAF	path:map02040	3122.55
USDA_RUN22_D13.BAF	path:map02060	30903.166666666664
USDA_RUN22_D13.BAF	path:map03010	204432
USDA_RUN22_D13.BAF	path:map03018	51586.780952380934
USDA_RUN22_D13.BAF	path:map03030	18021.583333333332
USDA_RUN22_D13.BAF	path:map03060	13957.166666666664
USDA_RUN22_D13.BAF	path:map03070	13663.999999999996
USDA_RUN22_D13.BAF	path:map03410	5285.75
USDA_RUN22_D13.BAF	path:map03430	14553.583333333334
USDA_RUN22_D13.BAF	path:map03440	22521.333333333332
USDA_RUN22_D13.BAF	path:map04112	37120.75
USDA_RUN22_D13.BAF	path:map04122	9541.4
USDA_RUN22_D13.BAF	path:map04964	222.9236111111111
USDA_RUN22_D13.BAF	path:map05111	9315.433333333334
USDA_RUN22_D14.BMF	path:map00010	43231.86138999888
USDA_RUN22_D14.BMF	path:map00020	23718.81920579419
USDA_RUN22_D14.BMF	path:map00030	30369.466666666656
USDA_RUN22_D14.BMF	path:map00040	56655.319444444445
USDA_RUN22_D14.BMF	path:map00051	10388.98463203463
USDA_RUN22_D14.BMF	path:map00052	13022.331890331889
USDA_RUN22_D14.BMF	path:map00053	1847.7833333333333
USDA_RUN22_D14.BMF	path:map00061	5925.14393939394
USDA_RUN22_D14.BMF	path:map00071	5997.590673744042
USDA_RUN22_D14.BMF	path:map00072	205.34335839598995
USDA_RUN22_D14.BMF	path:map00121	759.6666666666666
USDA_RUN22_D14.BMF	path:map00130	4269.573809523809
USDA_RUN22_D14.BMF	path:map00190	81090.7181818182
